Luiz Felipe,br BRA,ZG,Santos,29,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Marcos Felipe,br BRA,G,Bahia,26,1996,37,37,3.330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Matheus Felipe,br BRA,ZG,Ath Paranaense,24,1998,9,7,532,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,17,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidas
Danilo Fernandes,br BRA,G,Bahia,34,1988,1,1,37,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lucas Fernandes,br BRA,LT,Botafogo (RJ),25,1997,13,5,473,5.3,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,14,35,27,0.00,0.00,0.00,0.00,0.00,0.21,0.10,0.31,0.21,0.31,Partidas
Matheus Fernandes,br BRA,LT,Bragantino,24,1998,33,31,2.336,26.0,1,3,4,1,0,0,8,0,0.8,0.8,1.5,2.3,41,143,46,0.04,0.12,0.15,0.04,0.15,0.03,0.06,0.09,0.03,0.09,Partidas
Nathan Fernandes,br BRA,AT.LT,Grêmio,17,2005,11,2,378,4.2,1,1,2,1,0,0,1,0,1.0,1.0,0.2,1.1,15,10,40,0.24,0.24,0.48,0.24,0.48,0.23,0.04,0.27,0.23,0.27,Partidas
Gatito Fernández,py PAR,G,Botafogo (RJ),34,1988,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Leonardo Fernández,uy URU,LT.AT,Fluminense,24,1998,18,8,658,7.3,1,0,1,1,0,1,2,0,1.5,0.7,1.0,1.7,25,45,69,0.14,0.00,0.14,0.14,0.14,0.20,0.14,0.35,0.10,0.24,Partidas
Rodrigo Fernández,uy URU,LT,Santos,27,1996,30,24,2.014,22.4,1,0,1,1,0,0,12,1,1.0,1.0,0.1,1.1,18,74,8,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Partidas
Fernandinho,br BRA,LT,Ath Paranaense,37,1985,25,23,1.935,21.5,1,3,4,0,1,1,11,1,1.2,0.4,2.0,2.4,35,192,52,0.05,0.14,0.19,0.00,0.14,0.06,0.09,0.15,0.02,0.11,Partidas
Fernando,br BRA,ZG,Ath Paranaense,23,1999,6,6,477,5.3,0,2,2,0,0,0,1,0,0.1,0.1,0.9,0.9,17,15,31,0.00,0.38,0.38,0.00,0.38,0.01,0.16,0.17,0.01,0.17,Partidas
Nahuel Ferraresi,ve VEN,AT,São Paulo,24,1998,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Ferreira,br BRA,AT.LT,Grêmio,25,1997,25,6,1.145,12.7,4,3,7,4,0,0,2,0,3.0,3.0,2.3,5.2,53,61,128,0.31,0.24,0.55,0.31,0.55,0.23,0.18,0.41,0.23,0.41,Partidas
Sebastián Ferreira,py PAR,AT.LT,Vasco da Gama,24,1998,13,3,440,4.9,0,1,1,0,0,0,2,0,1.7,1.7,0.3,2.0,3,13,20,0.00,0.20,0.20,0.00,0.20,0.35,0.06,0.40,0.35,0.40,Partidas
Figueiredo,br BRA,AT.LT,Vasco da Gama,21,2001,16,7,656,7.3,0,0,0,0,0,0,2,0,1.8,1.8,0.9,2.7,15,21,65,0.00,0.00,0.00,0.00,0.00,0.24,0.12,0.37,0.24,0.37,Partidas
Tobias Figueiredo,pt POR,ZG,Fortaleza,28,1994,4,4,343,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidas
Matheus França,br BRA,LT.AT,Flamengo,18,2004,9,5,369,4.1,1,0,1,1,0,0,0,0,1.3,1.3,0.5,1.9,16,11,43,0.24,0.00,0.24,0.24,0.24,0.32,0.13,0.45,0.32,0.45,Partidas
Alan Franco,ec ECU,LT.AT,Atlético Mineiro,24,1998,18,9,840,9.3,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,4,27,8,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.06,0.02,0.06,Partidas
Alan Franco,ar ARG,ZG,São Paulo,26,1996,13,12,1.129,12.5,1,1,2,1,0,0,3,0,0.9,0.9,0.1,1.0,7,48,1,0.08,0.08,0.16,0.08,0.16,0.07,0.01,0.08,0.07,0.08,Partidas
Fransérgio,br BRA,LT,Coritiba,32,1990,15,4,534,5.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,12,21,9,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,Partidas
Marlon Freitas,br BRA,LT,Botafogo (RJ),27,1995,36,33,2.909,32.3,1,2,3,1,0,0,3,0,2.1,2.1,2.2,4.3,34,204,21,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,Partidas

Bruno Fuchs,br BRA,ZG,Atlético Mineiro,23,1999,15,13,1.088,12.1,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,5,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidas
Julio Furch,ar ARG,AT.LT,Santos,33,1989,22,5,608,6.8,3,0,3,3,0,0,2,0,2.8,2.8,0.6,3.4,5,15,49,0.44,0.00,0.44,0.44,0.44,0.42,0.09,0.50,0.42,0.50,Partidas
Gabriel,br BRA,ZG,Bahia,21,2001,13,10,977,10.9,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,9,32,1,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Partidas
Gabriel,br BRA,LT,Internacional,30,1992,15,9,765,8.5,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.4,7,37,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Partidas
Gabriel,br BRA,G,Coritiba,30,1992,31,31,2.765,30.7,0,1,1,0,0,0,3,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Partidas
Gabriel,br BRA,LT,Botafogo (RJ),29,1993,16,10,866,9.6,0,1,1,0,0,0,2,0,0.7,0.7,1.5,2.2,11,56,29,0.00,0.10,0.10,0.00,0.10,0.07,0.15,0.22,0.07,0.22,Partidas
Eduardo Gabriel,br BRA,ZG,Santos,26,1996,3,3,269,3.0,1,0,1,1,0,0,0,1,0.4,0.4,0.0,0.4,1,6,1,0.33,0.00,0.33,0.33,0.33,0.13,0.00,0.13,0.13,0.13,Partidas
Thalisson Gabriel,br BRA,ZG,Coritiba,21,2002,11,11,945,10.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.4,4,23,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidas
Zé Gabriel,br BRA,LT,Vasco da Gama,24,1999,27,24,1.938,21.5,1,0,1,1,0,0,5,0,0.5,0.5,0.2,0.7,24,89,12,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Partidas
Ighor Gabryel,br BRA,AT,América (MG),20,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Matías Galarza,py PAR,LT,Vasco da Gama,20,2002,10,4,401,4.5,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,4,10,19,0.22,0.00,0.22,0.22,0.22,0.14,0.01,0.16,0.14,0.16,Partidas
Thiago Galhardo,br BRA,AT.LT,Fortaleza,33,1989,33,20,1.876,20.8,5,4,9,3,2,2,6,0,7.2,5.6,2.8,8.4,26,70,91,0.24,0.19,0.43,0.14,0.34,0.35,0.13,0.48,0.27,0.40,Partidas
JP Galvão,br BRA,ZG,Botafogo (RJ),21,2001,4,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Ganso,br BRA,LT,Fluminense,33,1989,27,20,1.734,19.3,3,7,10,3,0,0,5,0,2.3,2.3,3.5,5.8,17,143,75,0.16,0.36,0.52,0.16,0.52,0.12,0.18,0.30,0.12,0.30,Partidas
Maurício Garcez,br BRA,LT.AT,Coritiba,25,1997,14,4,596,6.6,1,0,1,1,0,0,0,0,1.2,1.2,0.3,1.6,11,11,34,0.15,0.00,0.15,0.15,0.15,0.19,0.05,0.24,0.19,0.24,Partidas
García,br BRA,ZG,Palmeiras,21,2002,5,3,293,3.3,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,5,7,11,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Partidas
Bryan García,ec ECU,LT,Ath Paranaense,22,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Luan Garcia,br BRA,ZG,Palmeiras,29,1993,23,21,1.819,20.2,1,1,2,1,0,0,5,0,1.9,1.9,0.6,2.5,12,80,0,0.05,0.05,0.10,0.05,0.10,0.10,0.03,0.12,0.10,0.12,Partidas
Rafael Gava,br BRA,LT,Cuiabá,29,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.36,Partidas
Pedro Geromel,br BRA,ZG,Grêmio,37,1985,7,6,468,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,7,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidas
Gerson,br BRA,LT,Flamengo,25,1997,32,31,2.687,29.9,5,8,13,5,0,0,4,1,2.9,2.9,5.4,8.3,82,178,198,0.17,0.27,0.44,0.17,0.44,0.10,0.18,0.28,0.10,0.28,Partidas
Gil,br BRA,ZG,Corinthians,35,1987,32,32,2.880,32.0,2,2,4,2,0,0,10,0,2.2,2.2,1.4,3.6,4,44,5,0.06,0.06,0.12,0.06,0.12,0.07,0.04,0.11,0.07,0.11,Partidas
Gilberto,br BRA,AT,Cruzeiro,33,1989,20,14,1.093,12.1,3,1,4,3,0,0,4,0,3.7,3.7,0.9,4.6,10,12,55,0.25,0.08,0.33,0.25,0.33,0.30,0.07,0.38,0.30,0.38,Partidas
Gilberto,br BRA,ZG,Bahia,29,1993,21,21,1.852,20.6,1,2,3,1,0,0,4,0,0.6,0.6,1.3,2.0,56,120,90,0.05,0.10,0.15,0.05,0.15,0.03,0.06,0.10,0.03,0.10,Partidas
Giovane,br BRA,AT,Corinthians,19,2003,5,1,133,1.5,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,1,1,7,0.68,0.00,0.68,0.68,0.68,0.58,0.00,0.58,0.58,0.58,Partidas

Giovani,br BRA,AT,Palmeiras,19,2004,2,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,2,5,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48,Partidas
Giovanni,br BRA,LT.ZG,Fluminense,21,2002,5,1,96,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,3,2,7,0.00,0.00,0.00,0.00,0.00,0.09,0.33,0.41,0.09,0.41,Partidas
Bruno Gomes,br BRA,LT,Coritiba,21,2001,29,26,2.194,24.4,3,1,4,3,0,0,4,1,2.3,2.3,2.1,4.4,53,115,61,0.12,0.04,0.16,0.12,0.16,0.09,0.09,0.18,0.09,0.18,Partidas
Igor Gomes,br BRA,LT.AT,Atlético Mineiro,23,1999,29,17,1.374,15.3,2,2,4,2,0,0,1,0,1.8,1.8,3.2,5.0,32,67,83,0.13,0.13,0.26,0.13,0.26,0.12,0.21,0.33,0.12,0.33,Partidas
Igor Gomes,br BRA,ZG,Internacional,21,2001,24,14,1.465,16.3,0,0,0,0,0,0,4,0,0.6,0.6,0.3,1.0,35,53,39,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Partidas
Marlon Gomes,br BRA,LT,Vasco da Gama,19,2003,23,14,1.144,12.7,0,1,1,0,0,0,4,0,,,,,,,,0.00,0.08,0.08,0.00,0.08,,,,,,Partidas
William Gomes,br BRA,AT,São Paulo,16,2006,3,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,2,7,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15,Partidas
Gustavo Gómez,py PAR,ZG,Palmeiras,29,1993,32,32,2.760,30.7,2,3,5,2,0,0,10,2,2.2,2.2,2.8,4.9,13,86,19,0.07,0.10,0.16,0.07,0.16,0.07,0.09,0.16,0.07,0.16,Partidas
Sebastián Gómez,co COL,LT,Coritiba,26,1996,20,18,1.427,15.9,2,1,3,2,0,0,3,0,0.8,0.8,0.5,1.4,17,42,33,0.13,0.06,0.19,0.13,0.19,0.05,0.03,0.09,0.05,0.09,Partidas
Aloísio dos Santos Gonçalves,cn CHN,AT.LT,América (MG),34,1988,12,10,717,8.0,3,1,4,1,2,2,3,0,4.1,2.7,0.7,3.4,6,9,49,0.38,0.13,0.50,0.13,0.25,0.52,0.09,0.61,0.34,0.43,Partidas
Diego Gonçalves,br BRA,AT.LT,Goiás,28,1994,10,4,356,4.0,0,0,0,0,0,0,1,0,0.5,0.5,0.4,0.9,6,11,26,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.23,0.12,0.23,Partidas
Mateus Gonçalves Martins,br BRA,LT.AT,América (MG),28,1994,3,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,0,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Matheus Gonçalves,br BRA,AT.LT,Flamengo,17,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,3,4,0.00,0.00,0.00,0.00,0.00,0.29,0.36,0.65,0.29,0.65,Partidas
Matheus Gonçalves,br BRA,AT.LT,Bragantino,17,2005,12,4,462,5.1,0,1,1,0,0,0,3,0,0.9,0.9,0.9,1.8,33,22,36,0.00,0.19,0.19,0.00,0.19,0.18,0.17,0.36,0.18,0.36,Partidas
Yony González,co COL,AT.LT,Fluminense,28,1994,18,6,575,6.4,1,1,2,1,0,0,1,0,2.1,2.1,0.7,2.8,3,4,47,0.16,0.16,0.31,0.16,0.31,0.32,0.11,0.43,0.32,0.43,Partidas
Roger Guedes,br BRA,AT.LT,Corinthians,26,1996,15,15,1.349,15.0,7,1,8,5,2,2,3,0,6.6,5.1,0.8,5.8,38,50,100,0.47,0.07,0.53,0.33,0.40,0.44,0.05,0.49,0.34,0.39,Partidas
Guga,br BRA,ZG,Fluminense,24,1998,22,16,1.508,16.8,1,3,4,1,0,0,4,0,0.8,0.8,2.1,2.9,31,73,93,0.06,0.18,0.24,0.06,0.24,0.05,0.13,0.17,0.05,0.17,Partidas
Guilherme,br BRA,LT,Goiás,31,1991,30,25,1.851,20.6,6,6,12,2,4,4,7,1,5.6,2.4,3.2,5.6,21,103,87,0.29,0.29,0.58,0.10,0.39,0.27,0.15,0.42,0.12,0.27,Partidas
Guilherme,br BRA,AT.LT,Fortaleza,27,1995,30,16,1.414,15.7,3,3,6,3,0,0,3,0,4.4,4.4,2.9,7.2,60,29,104,0.19,0.19,0.38,0.19,0.38,0.28,0.18,0.46,0.28,0.46,Partidas
Guilherme,br BRA,ZG.LT,Bragantino,20,2002,9,1,263,2.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,11,9,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Partidas
Luis Guilherme,br BRA,AT.LT,Palmeiras,16,2006,19,4,576,6.4,0,0,0,0,0,0,0,0,0.7,0.7,1.2,1.9,35,28,54,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31,Partidas
Gustavinho,br BRA,AT.LT,Grêmio,21,2001,2,0,33,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0,2,2,0.00,0.00,0.00,0.00,0.00,1.06,0.27,1.33,1.06,1.33,Partidas
Gustavinho,br BRA,LT.AT,Bragantino,18,2004,19,4,666,7.4,1,0,1,1,0,0,2,0,0.6,0.6,0.4,0.9,15,37,26,0.14,0.00,0.14,0.14,0.14,0.08,0.05,0.13,0.08,0.13,Partidas
Raphael Guzzo,pt POR,LT,Goiás,28,1995,14,5,577,6.4,1,0,1,1,0,0,4,1,1.0,1.0,0.6,1.6,13,47,15,0.16,0.00,0.16,0.16,0.16,0.16,0.09,0.25,0.16,0.25,Partidas
Lucas Halter,br BRA,ZG,Goiás,22,2000,30,30,2.582,28.7,3,0,3,3,0,0,8,2,0.9,0.9,0.2,1.1,20,107,1,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.04,0.03,0.04,Partidas

Hayner,br BRA,ZG.LT,Coritiba,27,1995,8,3,304,3.4,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,14,14,15,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Partidas
Thiago Heleno,br BRA,ZG,Ath Paranaense,34,1988,32,31,2.779,30.9,0,0,0,0,0,0,9,0,0.8,0.8,0.4,1.2,2,87,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidas
Helinho,br BRA,AT,Bragantino,22,2000,24,20,1.384,15.4,3,2,5,3,0,0,8,0,3.2,3.2,3.9,7.1,54,73,168,0.20,0.13,0.33,0.20,0.33,0.21,0.25,0.46,0.21,0.46,Partidas
Henrique,br BRA,ZG,Coritiba,36,1986,24,23,2.024,22.5,0,0,0,0,0,0,7,0,0.5,0.5,0.0,0.5,3,31,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidas
Bruno Henrique,br BRA,AT.LT,Flamengo,32,1990,29,14,1.543,17.1,2,1,3,2,0,0,7,1,3.8,3.8,1.9,5.7,64,39,198,0.12,0.06,0.17,0.12,0.17,0.22,0.11,0.33,0.22,0.33,Partidas
Bruno Henrique,br BRA,LT,Internacional,33,1989,20,10,1.050,11.7,2,0,2,2,0,0,3,0,1.2,1.2,1.8,3.1,18,78,28,0.17,0.00,0.17,0.17,0.17,0.10,0.16,0.26,0.10,0.26,Partidas
Dalbert Henrique,br BRA,ZG,Internacional,29,1993,9,7,497,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5,21,21,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04,Partidas
Fernando Henrique,br BRA,LT,Cruzeiro,21,2001,7,0,131,1.5,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0,4,4,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.66,0.66,0.66,Partidas
Luis Henrique,br BRA,AT.LT,Botafogo (RJ),21,2001,34,13,1.381,15.3,4,2,6,4,0,0,0,0,3.3,3.3,1.6,4.9,59,63,146,0.26,0.13,0.39,0.26,0.39,0.22,0.10,0.32,0.22,0.32,Partidas
Mateus Henrique,br BRA,ZG,América (MG),20,2002,12,7,536,6.0,0,1,1,0,0,0,1,1,0.2,0.2,0.6,0.8,7,18,23,0.00,0.17,0.17,0.00,0.17,0.03,0.09,0.13,0.03,0.13,Partidas
Paulo Henrique,br BRA,ZG,Vasco da Gama,26,1996,14,10,852,9.5,1,1,2,1,0,0,3,0,0.3,0.3,0.9,1.2,22,30,39,0.11,0.11,0.21,0.11,0.21,0.03,0.10,0.13,0.03,0.13,Partidas
Pedro Henrique,br BRA,ZG,Ath Paranaense,27,1995,11,10,855,9.5,1,0,1,1,0,0,3,0,0.6,0.6,0.1,0.7,8,35,2,0.11,0.00,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Partidas
Pedro Henrique,br BRA,AT.LT,Internacional,32,1990,26,14,1.271,14.1,3,2,5,2,1,1,4,0,4.4,3.6,1.0,4.6,43,24,122,0.21,0.14,0.35,0.14,0.28,0.31,0.07,0.39,0.26,0.33,Partidas
Breno Herculano,br BRA,AT.LT,Goiás,23,1999,3,0,79,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,0,1,5,0.00,0.00,0.00,0.00,0.00,0.28,0.02,0.30,0.28,0.30,Partidas
Hércules,br BRA,LT,Fortaleza,22,2000,13,9,771,8.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,12,32,14,0.12,0.00,0.12,0.12,0.12,0.14,0.01,0.15,0.14,0.15,Partidas
Diego Hernández,uy URU,AT,Botafogo (RJ),22,2000,2,0,41,0.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,1,3,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Partidas
Nicolás Hernández,co COL,ZG,Internacional,25,1998,23,12,1.295,14.4,0,2,2,0,0,0,6,0,0.2,0.2,1.0,1.2,26,65,2,0.00,0.14,0.14,0.00,0.14,0.01,0.07,0.08,0.01,0.08,Partidas
Lucca Holanda,br BRA,AT,Internacional,19,2003,19,4,550,6.1,0,1,1,0,0,0,2,1,0.6,0.6,0.1,0.7,10,3,49,0.00,0.16,0.16,0.00,0.16,0.09,0.02,0.11,0.09,0.11,Partidas
Hugo,br BRA,ZG,Goiás,25,1997,19,16,1.418,15.8,1,1,2,1,0,0,2,0,0.4,0.4,1.7,2.1,22,61,68,0.06,0.06,0.13,0.06,0.13,0.02,0.11,0.13,0.02,0.13,Partidas
Hugo,br BRA,ZG,Botafogo (RJ),21,2001,22,13,1.395,15.5,0,2,2,0,0,0,3,0,0.2,0.2,1.6,1.8,36,69,75,0.00,0.13,0.13,0.00,0.13,0.01,0.10,0.12,0.01,0.12,Partidas
Victor Hugo,br BRA,LT.AT,Flamengo,18,2004,30,12,1.274,14.2,1,2,3,1,0,0,2,0,1.1,1.1,1.7,2.8,31,78,55,0.07,0.14,0.21,0.07,0.21,0.08,0.12,0.20,0.08,0.20,Partidas
Vitor Hugo,br BRA,ZG,Bahia,31,1991,27,27,2.129,23.7,1,0,1,1,0,0,5,0,0.7,0.7,0.5,1.2,22,85,3,0.04,0.00,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,Partidas
Hulk,br BRA,AT,Atlético Mineiro,36,1986,34,33,2.942,32.7,15,11,26,10,5,5,9,1,11.9,8.4,6.9,15.4,87,109,204,0.46,0.34,0.80,0.31,0.64,0.37,0.21,0.58,0.26,0.47,Partidas
José Hurtado,ec ECU,ZG,Bragantino,21,2001,25,17,1.618,18.0,0,0,0,0,0,0,3,0,0.3,0.3,1.1,1.4,57,86,79,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08,Partidas
Hyoran,br BRA,LT.AT,Atlético Mineiro,29,1993,12,12,691,7.7,2,0,2,2,0,0,4,0,2.1,2.1,3.1,5.2,16,35,30,0.26,0.00,0.26,0.26,0.26,0.28,0.40,0.68,0.28,0.68,Partidas

Igor,br BRA,LT,Flamengo,19,2003,4,0,78,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,6,3,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Partidas
André Inácio,br BRA,AT,Flamengo,20,2002,2,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Gabriel Inocêncio,br BRA,ZG,Santos,28,1994,22,12,1.276,14.2,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,24,51,46,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06,Partidas
Isaac,br BRA,AT,Atlético Mineiro,18,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53,Partidas
Isaac,br BRA,LT.ZG,Fluminense,18,2004,7,0,131,1.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,1,24,0.00,0.00,0.00,0.00,0.00,0.18,0.16,0.34,0.18,0.34,Partidas
Juan Iturbe,py PAR,AT.LT,Grêmio,29,1993,5,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Zé Ivaldo,br BRA,ZG,Ath Paranaense,25,1997,14,10,1.016,11.3,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,9,27,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidas
Ivonei,br BRA,LT,Santos,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Vítor Jacaré,br BRA,ZG.LT,Bahia,23,1999,18,7,855,9.5,1,0,1,1,0,0,4,0,1.1,1.1,1.5,2.6,28,38,67,0.11,0.00,0.11,0.11,0.11,0.12,0.17,0.29,0.12,0.29,Partidas
Jadsom,br BRA,LT,Bragantino,21,2001,31,22,1.896,21.1,1,0,1,1,0,0,8,0,1.2,1.2,1.0,2.2,16,136,51,0.05,0.00,0.05,0.05,0.05,0.06,0.05,0.11,0.06,0.11,Partidas
Jair,br BRA,LT,Vasco da Gama,28,1994,29,16,1.589,17.7,3,0,3,1,2,2,6,1,2.2,0.6,1.1,1.7,32,143,32,0.17,0.00,0.17,0.06,0.06,0.12,0.06,0.18,0.04,0.10,Partidas
Jamerson,br BRA,ZG.AT,Coritiba,24,1998,29,22,1.893,21.0,0,1,1,0,0,0,4,1,0.5,0.5,1.7,2.2,54,70,78,0.00,0.05,0.05,0.00,0.05,0.02,0.08,0.10,0.02,0.10,Partidas
Janderson,br BRA,AT.LT,Botafogo (RJ),23,1999,18,2,414,4.6,1,1,2,1,0,0,2,0,1.7,1.7,0.9,2.6,16,7,31,0.22,0.22,0.43,0.22,0.43,0.36,0.20,0.56,0.36,0.56,Partidas
Jandrei,br BRA,G,São Paulo,29,1993,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
Léo Jardim,br BRA,G,Vasco da Gama,27,1995,38,38,3.420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Jemerson,br BRA,ZG,Atlético Mineiro,30,1992,32,27,2.476,27.5,0,1,1,0,0,0,9,0,1.0,1.0,0.1,1.1,21,66,5,0.00,0.04,0.04,0.00,0.04,0.03,0.01,0.04,0.03,0.04,Partidas
Jesé,es ESP,LT,Coritiba,29,1993,6,0,96,1.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,2,4,9,0.94,0.00,0.94,0.94,0.94,0.28,0.03,0.31,0.28,0.31,Partidas
